gridID,tofArea,totalArea,percentTOF
1481-3-d-e-1,0.008247868919074535,1.0695429791088626,0.7711582498486049
1481-3-d-e-2,7.364313015118241e-4,1.0771222834441663,0.06837025961036093
1481-3-d-e-3,0.01376997869105637,1.0874325515972079,1.266283473934194
1481-3-d-e-4,0.027392340639978648,1.0874263843615055,2.5190064388645825
1481-3-d-f-1,0.05854676555511355,1.0771161765483768,5.435510748963673
1481-3-d-f-2,0.0036084103782773017,1.0771100696070939,0.33500850842417346
1481-3-d-f-3,0.0025035860037058593,1.0797623282307833,0.23186454446952648
1481-3-d-f-4,0,1.0874140497684328,0
1481-3-e-1-3,2.2100809052586558e-4,0.15139104231774062,0.14598491901655067
1481-3-e-1-4,0.008472016487270594,0.24399391105797888,3.47222455287314
1481-3-e-10-1,0.023632430456660688,1.0768000853857995,2.194690618750609
1481-3-e-10-2,0.013767731075540185,1.076793976202652,1.2785854471523443
1481-3-e-10-3,0.018844001745432614,1.087101000815332,1.7334177533917736
1481-3-e-10-4,0.0012514088375046848,1.079439233827874,0.11593138347093218
1481-3-e-11-1,0.018405465078644455,1.0767878669740112,1.709293505541392
1481-3-e-11-2,0.019583147911690177,1.0691987875825837,1.8315722145520668
1481-3-e-11-3,0.009127745164208114,1.0870886616031081,0.8396504799109585
1481-3-e-11-4,0.012660823647424579,1.087082491935104,1.1646608000177778
1481-3-e-12-1,0.012147272059477866,1.0767756483992934,1.1281154135994516
1481-3-e-12-2,0.0092020666029229755,1.0767695390415788,0.8545994541332993
1481-3-e-12-3,0.00964280731588602,1.0794208551574052,0.8933315740392908
1481-3-e-12-4,0.04954069058195502,1.0870701524636746,4.557267115620715
1481-3-e-13-1,0.040269283408135174,1.069180588583529,3.766368734909852
1481-3-e-13-2,0.04564517536006868,1.0767573201939016,4.239133043632239
1481-3-e-13-3,0.1717298172992021,1.087063982651785,15.797581378814908
1481-3-e-13-4,0.028633201721973717,1.0690243646077215,2.6784423882126083
1481-3-e-14-1,0.010895541980169713,1.0795494976197704,1.0092674772386627
1481-3-e-14-2,0.013471946807846427,0.643571194798775,2.093311030189705
1481-3-e-14-3,0.05888587231574952,1.0690182970802486,5.5084064020776164
1481-3-e-14-4,0.02811727254602313,1.053848935477212,2.6680553160392813
1481-3-e-15-1,0.019503585047394037,1.0764961010273844,1.8117655074440346
1481-3-e-15-2,0.004048080228984356,1.0764899896965325,0.37604439128370604
1481-3-e-15-3,0.07101497307262569,1.0867940110726357,6.534354472798013
1481-3-e-15-4,0.023916175926856697,1.0867878393267543,2.2006296961946448
1481-3-e-16-1,0.015823756855666636,1.068903005932398,1.4803735014164041
1481-3-e-16-2,0.010156864910937846,1.076477766898349,0.9435276067245476
1481-3-e-16-3,0.014203017553642392,1.0867816675163358,1.3068878486054238
1481-3-e-16-4,0.008462933322779835,1.08677549567312,0.7787195567505981
1481-3-e-17-1,0.007580930359296501,1.0764716554320752,0.7042387341126656
1481-3-e-17-2,0.019209363271445037,1.0688848006522134,1.7971406516140789
1481-3-e-17-3,0.007064610533773899,1.0867693237886429,0.6500561231472374
1481-3-e-17-4,0.013393230218209326,1.0867631518554985,1.2323964237600646
1481-3-e-18-1,0.0504166321330294,1.0764594323651642,4.68356081215764
1481-3-e-18-2,0.09818123737389595,1.0764533207729905,9.120807700550635
1481-3-e-18-3,0.03745659009733051,1.086756979871571,3.446639017837916
1481-3-e-18-4,0.0940463577048555,1.086750807855904,8.653902718545337
1481-3-e-19-1,0.06366200064775347,1.079244706482254,5.898754959406444
1481-3-e-19-2,0.05225474051363766,1.0868927532439083,4.807718181732254
1481-3-e-19-3,0.03686889385454357,1.07629593227233,3.425534999161811
1481-3-e-19-4,0.03767713611998409,1.0687103137367293,3.5254769824618384
1481-3-e-2-3,0,0.3027818702016398,0
1481-3-e-2-4,0,0.1903595682553649,0
1481-3-e-3-3,0,1.4733524897694587e-4,0
1481-3-e-6-1,0.007734847111850977,1.0698203542915061,0.7230042951438719
1481-3-e-6-2,0.014953430965796113,1.0774016278146357,1.3879161289302242
1481-3-e-6-3,0.031596423461973666,1.087714655800581,2.904844877604231
1481-3-e-6-4,0.00692320386223495,1.0877084905644656,0.6364944212802971
1481-3-e-7-1,8.10268737860024e-4,1.0773955228940995,0.07520624697636392
1481-3-e-7-2,2.210029778033495e-4,1.0773894179270118,0.02051282239513526
1481-3-e-7-3,0.0047872809441313145,1.0800424497537464,0.4432493320260543
1481-3-e-7-4,0.016055250640295445,1.0876961599652768,1.4760786358580127
1481-3-e-8-1,3.682986782938242e-4,1.0546216936420054,0.034922349930234256
1481-3-e-8-2,0,0.6862161386340261,0
1481-3-e-8-3,0.0012520294413268566,1.0876899946074934,0.1151090335972675
1481-3-e-8-4,0,1.0876838291894049,0
1481-3-e-9-1,0,0.04124799678467214,0
1481-3-e-9-3,0.003314198208935559,1.057038856310293,0.3135360813985705
1481-3-e-9-4,1.472922519147396e-4,0.14317040238659084,0.10287898159077521
1481-3-e-b-1,0.0040502454829216,1.0695187234437837,0.37869795022195235
1481-3-e-b-2,0.015023126912809909,1.0770978555838169,1.394778277101569
1481-3-e-b-3,5.154376972168684e-4,1.0874078823994249,0.04740058496536985
1481-3-e-b-4,0.006774103168621659,1.079743956432894,0.6273805125986524
1481-3-e-c-1,0.03645284810075164,1.0770917485113443,3.384377250232709
1481-3-e-c-2,0.03578992376115918,1.0695005312427208,3.346414771722702
1481-3-e-c-3,0.01597807793945074,1.0873955475460886,1.4693896784393004
1481-3-e-c-4,0.02150069891191274,1.0873893800384848,1.9772768896411133
1481-3-e-d-1,0.009279051429457962,1.0694944670948088,0.8676109802291656
1481-3-e-d-2,0.003534821142628789,1.0770734270368367,0.3281875732793374
1481-3-e-d-3,0.014285080852352083,1.0873832124980836,1.3137117336522481
1481-3-e-d-4,0.013032867199547589,1.0797194600899145,1.20706050796401
1481-3-e-e-1,0.008321050085902214,1.0770673197866232,0.772565459283519
1481-3-e-e-2,0.03195945907043666,1.0391365219173954,3.0755784631133607
1481-3-e-e-3,0.03254486715423316,1.0873708772945552,2.9929868303266285
1481-3-e-e-4,0.08217158152947575,1.076910043288216,7.630310631942354
1481-3-e-f-1,0,0.06406354720459878,0
1481-3-e-f-3,0.008982885721877217,0.9707303075017928,0.925373984149622
1481-3-f-10-3,0.006403718037046492,0.23075359447877855,2.775132518091897
1481-3-f-15-1,0.04320168620122224,1.0562700587520897,4.090022797035642
1481-3-f-15-2,0,0.027965349278889596,0
1481-3-f-15-3,0.04143007218781113,1.0762837067075222,3.8493635023566952
1481-3-f-15-4,0.030463105276428162,0.8931947702275888,3.410578105900247
1481-4-10-15-1,0.01293452219849825,1.0521469764919429,1.229345565542981
1481-4-10-15-2,0,0.5171966609383375,0
1481-4-10-15-3,0,1.074703629235506,0
1481-4-10-15-4,0,1.0746975052268506,0
1481-4-10-16-1,0,0.14711592888816447,0
1481-4-10-16-3,0,1.0851260509981067,0
1481-4-10-16-4,2.2043538395315407e-4,0.9566745736268163,0.023041835753768287
1481-4-10-17-3,0.014548045180238783,0.7455593921064809,1.9512925910751626
1481-4-10-17-4,0,0.6740601929855272,0
1481-4-10-18-3,0.001983826650761068,0.592350019506365,0.3349078391884397
1481-4-10-18-4,0,0.586321365506053,0
1481-4-10-19-3,0.007053383438296616,0.6891857448236645,1.0234372215724368
1481-4-10-19-4,0.018882600346259774,0.7977090567537546,2.3671036684855715
1481-4-11-12-3,0,0.01014153707499057,0
1481-4-11-12-4,0.012934103262104094,0.4699019244895056,2.752511234372047
1481-4-11-13-2,0,0.1598618627339825,0
1481-4-11-13-3,0.018593240625433625,0.8808112119106427,2.1109223377279043
1481-4-11-13-4,0.009406950663387776,1.0569802268840744,0.8899835989476362
1481-4-11-14-1,0.005365404106900096,0.7100253638331592,0.7556637241709652
1481-4-11-14-2,0.0117597918664366,1.0541793185751884,1.1155399901347849
1481-4-11-14-3,0.026310331983752547,1.067338978469543,2.4650399277536854
1481-4-11-14-4,0.05453289064872265,1.0673328990321904,5.109267286539245
1481-4-11-15-2,7.348139223456382e-5,0.21125779889058321,0.034782806893023654
1481-4-11-15-3,0,1.0049148045955674,0
1481-4-11-15-4,0.004628724537797272,1.0746408561207503,0.43072292584390376
1481-4-11-16-1,0,0.5004853268833012,0
1481-4-11-16-2,0,0.7667206819471345,0
1481-4-11-16-3,0,1.0670684017954544,0
1481-4-11-16-4,0.002718582686945796,1.0670623204303757,0.25477262526234795
1481-4-11-17-1,2.2044187384098767e-4,1.0361223116086276,0.02127566131634995
1481-4-11-17-2,0.05364488876445592,1.067203700757578,5.026677543038401
1481-4-11-17-3,0.011388173400364816,1.0746255449162871,1.0597341049855602
1481-4-11-17-4,0.00911080977255106,1.067051677978456,0.8538302277741238
1481-4-11-18-1,0.01616691204057634,1.0747663978030533,1.504225669282495
1481-4-11-18-2,4.4091661366820335e-4,1.0671930600253792,0.04131554356788244
1481-4-11-18-3,0.03504714310505986,1.0746148269172162,3.2613679084999023
1481-4-11-18-4,0.017046017455585302,1.0670410353605524,1.5975034596326902
1481-4-11-19-1,0.004188497343748808,1.0747556815475374,0.3897162318526015
1481-4-11-19-2,1.4696665720641613e-4,1.0671824191818238,0.013771465361947304
1481-4-11-19-3,0.00911050252096355,1.0746041087774336,0.8478008269788282
1481-4-11-19-4,0.0025713603739514947,1.067030392636545,0.24098286156572102
1481-4-11-f-4,0,0.07402358234857023,0
1481-4-12-10-1,2.2050780591368675e-4,1.0674787937921137,0.02065687929315714
1481-4-12-10-2,0.0010289878403693439,1.0750449742115735,0.09571579469258878
1481-4-12-10-3,0,1.0673283394308015,0
1481-4-12-10-4,5.144297183305025e-4,1.0673222599073053,0.048198162603221593
1481-4-12-11-1,0.003160731094636023,1.0674681564688906,0.2960960545269564
1481-4-12-11-2,0.021241839506648482,1.0750342613902688,1.9759220956528263
1481-4-12-11-3,2.939572823420167e-4,1.067317700243935,0.02754168531776742
1481-4-12-11-4,0.015360291961491109,1.067311620659508,1.4391571930979028
1481-4-12-12-1,0.0024989018249586227,1.0674590386612193,0.23409814657550546
1481-4-12-12-2,0,1.067452960062191,0
1481-4-12-12-3,0.07459173487798125,1.074876614549339,6.939562538464488
1481-4-12-12-4,0.019621997076891363,1.0673025011835917,1.8384663256322764
1481-4-12-13-1,0.00918773647978902,1.0674484010932221,0.8607194942986887
1481-4-12-13-2,0.01683083674209565,1.0674423224227578,1.5767443719015146
1481-4-12-13-3,0.015947479167476297,1.0748658996512144,1.4836715140606032
1481-4-12-13-4,0.055557208025455475,1.0672918616773635,5.2054372398325395
1481-4-12-14-1,0.0015434661173671484,1.0674377633960097,0.14459542001368528
1481-4-12-14-2,0.007937708635240794,1.0674332043366954,0.7436257934446866
1481-4-12-14-3,0.004262391007982195,1.0748551846176684,0.3965549098131158
1481-4-12-14-4,8.818965460807085e-4,1.0672812220471726,0.0826301941665502
1481-4-12-15-1,0.005216972428373992,1.074744965148136,0.485414921451148
1481-4-12-15-2,0.031154759877055883,1.0671717781922445,2.9193762910251495
1481-4-12-15-3,0.018882473772086204,1.067025831428893,1.7696360496540182
1481-4-12-15-4,0.06561266850085556,1.06701974977912,6.14915220776727
1481-4-12-16-1,0.015797473603338004,1.0747342486186027,1.4698958020220445
1481-4-12-16-2,0.013299245696261525,1.0671611370702982,1.2462265757514603
1481-4-12-16-3,0.03041802262801677,1.067015188506335,2.850758166863355
1481-4-12-16-4,0.03225467148049921,1.0745765472577213,3.001616921829525
1481-4-12-17-1,0.013152685809127988,1.0671550563765093,1.23249997556939
1481-4-12-17-2,0.06782232489870489,1.067150495838046,6.3554601870323095
1481-4-12-17-3,0.06972526287529618,1.0670045454545618,6.534673462482023
1481-4-12-17-4,0.022776827426753937,1.0641339089053272,2.1404098897839297
1481-4-12-18-1,0.017047815593346952,1.0671459352502077,1.5975149255804313
1481-4-12-18-2,0.035933162270732226,1.067139854446113,3.3672402095208906
1481-4-12-18-3,0.025126460828922687,1.066993902291432,2.354883263621482
1481-4-12-18-4,0.013517989933997393,1.0669893408736735,1.2669283015450348
1481-4-12-19-1,0.02814335478322208,1.0671352938183547,2.6372808533509695
1481-4-12-19-2,0.01506339188362658,1.064264306959808,1.4153807268663245
1481-4-12-19-3,0.004041038385286927,1.066983258958116,0.3787349380938652
1481-4-12-19-4,0.003012375410184264,1.0669786975046396,0.28232760571784193
1481-4-12-4-4,0,0.05876462604738772,0
1481-4-12-5-2,0,0.05413823738306761,0
1481-4-12-5-3,0.014342306498378515,0.679601677171141,2.1103989263356038
1481-4-12-5-4,0.08377182935388386,1.047445151874684,7.997729447117274
1481-4-12-7-4,0,0.06249911566600203,0
1481-4-12-8-2,7.353726078569889e-5,0.06486055575925112,0.11337747560883364
1481-4-12-8-3,0,0.6897167247512936,0
1481-4-12-8-4,5.147171110138297e-4,1.0471696649001538,0.0491531724291218
1481-4-12-9-1,0.017355771899364887,0.6848807515349686,2.5341304833676195
1481-4-12-9-2,0.024268996973268685,1.0369380392733738,2.340448132298724
1481-4-12-9-3,0,1.0679011412510946,0
1481-4-12-9-4,0,1.0678965846426711,0
1481-4-12-a-1,0.029416888088792562,1.0680423838535698,2.754280966140541
1481-4-12-a-2,0.05067068794888258,1.0680378280088827,4.744278397268637
1481-4-12-a-3,0.004411938332021237,1.067892028021641,0.4131446079052317
1481-4-12-a-4,0.027647482570469378,1.0678859524859636,2.5889920647526052
1481-4-12-b-2,0,0.06749016300415993,0
1481-4-12-b-3,7.350849610567092e-5,0.6948285102536529,0.010579372466860354
1481-4-12-b-4,0.00279356891348958,1.0468925980276018,0.2668438881651092
1481-4-12-c-1,7.351962707340717e-4,0.6896264645005763,0.10660789696730923
1481-4-12-c-2,1.470385428443551e-4,1.0470311428358852,0.014043378160280985
1481-4-12-c-3,0.01492346683576703,1.0676201057643593,1.3978255706492733
1481-4-12-c-4,0.006763425457194447,1.067615547673635,0.6335075835053307
1481-4-12-d-1,0.0030879544827714565,1.0753341703886687,0.28716231361413413
1481-4-12-d-2,0.024042268576383592,1.0677553180817663,2.251664606042495
1481-4-12-d-3,4.410555797219277e-4,1.0676094701944738,0.04131244542459761
1481-4-12-d-4,0,1.067604912047021,0
1481-4-12-e-1,0.002205733369193971,1.0753234611401707,0.20512277922916525
1481-4-12-e-2,0.016174718348011374,1.0677446841738223,1.5148488761174885
1481-4-12-e-3,0.01014467242872715,1.0675988344817162,0.9502326249402522
1481-4-12-e-4,0.061452751877717676,1.06759427628804,5.756189710138306
1481-4-12-f-1,0.014409810750171542,1.0753127517615408,1.3400576461653486
1481-4-12-f-2,0.04631846566248685,1.0677355692971349,4.338009053400479
1481-4-12-f-3,0.02168531871829182,1.0572240170315579,2.0511564596479004
1481-4-12-f-4,0.004704480138085783,1.0675836403746306,0.4406661885934213
1481-4-13-1-1,0.007650211580350995,0.674836573176533,1.1336391482667534
1481-4-13-1-2,0.04810874614243955,1.0475836058812962,4.592353858188465
1481-4-13-1-3,0.006031314173221588,1.068183603256099,0.564632723703733
1481-4-13-1-4,0.03596702017174661,1.0681790481436326,3.367134024417816
1481-4-13-10-1,0,1.0674271255622283,0
1481-4-13-10-2,0.0024988495018556716,1.0674225664503874,0.23410124353707068
1481-4-13-10-3,1.469717859327793e-4,1.0672766621673926,0.013770729853149186
1481-4-13-10-4,0.0036743011363148687,1.0672705822804123,0.3442708154162813
1481-4-13-11-1,0.015948736972346902,1.067418007314384,1.4941416448907219
1481-4-13-11-2,0.03645571515684575,1.0674119284306616,3.4153370583410987
1481-4-13-11-3,0.00690798331169039,1.0672660223439039,0.6472597428445481
1481-4-13-11-4,0.0039684947389811275,1.0672614623874352,0.3718390365284727
1481-4-13-12-1,0.039983909756317736,1.0674073692379296,3.7458903609466425
1481-4-13-12-2,0.005291959333963692,1.067402810024187,0.49577903339450435
1481-4-13-12-3,0.008671612614504992,1.0672553823890985,0.8125152383952567
1481-4-13-12-4,0.018886667604394256,1.067250822371699,1.769655942960376
1481-4-13-13-1,9.554055677354336e-4,1.0673967310322598,0.08950800953001593
1481-4-13-13-2,0.0547547609744072,1.0673921717596873,5.129769771886119
1481-4-13-13-3,0.0054380034869760275,1.0672462623290866,0.5095359598738246
1481-4-13-13-4,0.0031597444553375246,1.0643749781666845,0.29686384217524314
1481-4-13-14-1,0.002351947616688907,1.059817487551868,0.2219200611722121
1481-4-13-14-2,8.820002509057522e-4,1.0673830531441568,0.08263202683494662
1481-4-13-14-3,0.0011022123002335429,1.067235622136861,0.10327731546541243
1481-4-13-14-4,8.817751365303993e-4,1.0672310620091556,0.0826227016734671
1481-4-13-15-1,0,1.0671246522499322,0
1481-4-13-15-2,0.0011756837474256755,1.0671200915360302,0.11017351812141189
1481-4-13-15-3,8.816662688925862e-4,1.0745413284726293,0.08205047544758479
1481-4-13-15-4,4.4083245404809713e-4,1.0669680540116429,0.04131636860078725
1481-4-13-16-1,4.408531816005707e-4,1.056754433115363,0.041717656229831396
1481-4-13-16-2,0.0030861105517670513,1.0671094497974216,0.2892028134839321
1481-4-13-16-3,0.0023510633934959767,1.0669634924573153,0.22035087518142363
1481-4-13-16-4,0.002571305929377675,1.066958930897735,0.2409938991010824
1481-4-13-17-1,0.030565097540222106,1.0671048889868706,2.864301143746158
1481-4-13-17-2,0.0047758725143596525,1.0567393780755847,0.4519442176042438
1481-4-13-17-3,0.03533885396079719,1.0669528487783746,3.3121289287768434
1481-4-13-17-4,0.0015427183296233414,1.066948287161015,0.14459166842361942
1481-4-13-18-1,0.003380016652576625,1.0670942470570655,0.316749590010288
1481-4-13-18-2,4.408747451081872e-4,1.067089686172977,0.04131562237185007
1481-4-13-18-3,0.0030120742048323156,1.0669437255205438,0.2823086291043865
1481-4-13-18-4,0.0015426840903386473,1.0565797783059776,0.14600734577866373
1481-4-13-19-1,0.0077151487230882046,1.0670851252899394,0.7230115517721147
1481-4-13-19-2,0.0061718102282732725,1.0567198061280325,0.5840536150152839
1481-4-13-19-3,0,1.066933081581071,0
1481-4-13-19-4,0.012709159356169402,1.0669285198555067,1.1911912672360274
1481-4-13-2-1,0.02530437715679407,1.0683247994429246,2.3686033657544012
1481-4-13-2-2,0.042960513778075575,1.0579474521985799,4.060741739941518
1481-4-13-2-3,0.027214396121397616,1.0681729746459871,2.5477517937033545
1481-4-13-2-4,0.0011768685471341014,1.0681684194893986,0.1101763098085846
1481-4-13-3-1,0.013019533903092146,1.0607374763193727,1.2274039707042605
1481-4-13-3-2,0.07635361190322042,1.0683096181680858,7.1471426077909825
1481-4-13-3-3,0.007649531861573458,1.068163864299193,0.7161384238168556
1481-4-13-3-4,0.014342446477144957,1.0681577906880901,1.3427273200812198
1481-4-13-4-1,0.02707013067059219,1.0683050637384652,2.5339326367940256
1481-4-13-4-2,0.014785424896709622,1.0682989911148624,1.3840156191928772
1481-4-13-4-3,0,1.0681532354506105,0
1481-4-13-4-4,0.0060305767596066,1.0681486801879183,0.5645821477348684
1481-4-13-5-1,0.00397204175323993,1.0682944366274625,0.3718115172236048
1481-4-13-5-2,0.0058848192110210655,1.0682898821064457,0.5508635165033506
1481-4-13-5-3,0.008090232569947838,1.0577730417681188,0.7648363354415445
1481-4-13-5-4,0.04773385377766192,1.0681380511449874,4.468884310084615
1481-4-13-6-1,0.023239348467752337,1.0680317535090298,2.175904264213045
1481-4-13-6-2,0.04596326399771869,1.068027197591856,4.30356681003581
1481-4-13-6-3,0.030736247714966535,1.067881395806104,2.878245452695136
1481-4-13-6-4,0.004779454266369343,1.0650084099712223,0.4487715046774597
1481-4-13-7-1,0.0045595494248867035,1.0680226416641772,0.4269150528290374
1481-4-13-7-2,0.00691260645275563,1.0576482261443585,0.6535827586035329
1481-4-13-7-3,0.004485067594699562,1.0678707634539977,0.4200009727949418
1481-4-13-7-4,0.0043380263307467104,1.0678662067027018,0.4062331314089832
1481-4-13-8-1,0.010001456258654595,1.0680120110580549,0.9364554101546463
1481-4-13-8-2,2.941657742485404e-4,1.0680074550599903,0.02754341955712444
1481-4-13-8-3,0.001985192707166076,1.0678616499125362,0.18590354914690252
1481-4-13-8-4,0.008676481480039657,1.0678555741583482,0.8125145094530409
1481-4-13-9-1,0,1.0576331868783162,0
1481-4-13-9-2,0.019047420426554978,1.0679968242605702,1.7834716352965279
1481-4-13-9-3,0.0013970576718747617,1.067851017319858,0.13082889365795256
1481-4-13-9-4,0.020514532737739385,1.067846460449852,1.921112584771524
1481-4-13-a-1,0.04507958775771409,1.0679922681711094,4.220965741157559
1481-4-13-a-2,0.008309458542235196,1.067987712046981,0.77804814123832
1481-4-13-a-3,0.008897048915661872,1.057473754363887,0.8413493837503139
1481-4-13-a-4,0.05463103504177183,1.067835827675432,5.116051889802006
1481-4-13-b-1,0.0010293368490859867,1.0677294926510452,0.09640427244641017
1481-4-13-b-2,0.009557492395348846,1.0677249351475686,0.895126832832458
1481-4-13-b-3,0.002793540668852627,1.067579082099013,0.2616706074233046
1481-4-13-b-4,0,1.0572089702773244,0
1481-4-13-c-1,0.00867533907685429,1.0677203776073232,0.8125103968039868
1481-4-13-c-2,0.028966861028634012,1.0677143008603827,2.7129786503086093
1481-4-13-c-3,0.0015436597926840186,1.0675684460154176,0.14459586159984028
1481-4-13-c-4,0.01668553749611974,1.0675638876620606,1.5629544694192186
1481-4-13-d-1,0.016836146618522705,1.06770974326656,1.5768467717653354
1481-4-13-d-2,0.01815838707689196,1.0677051856590807,1.700692974126844
1481-4-13-d-3,0.0190378859583959,1.0571939232436494,1.8007941154243916
1481-4-13-d-4,0.007571409621596336,1.0675532513893693,0.7092301589398478
1481-4-13-e-1,0.00882193095382303,1.0573338502944856,0.83435623964616
1481-4-13-e-2,0.00595518274269253,1.067694551133424,0.557760900472025
1481-4-13-e-3,0.0022053449617698787,1.0675486929404139,0.20658026901757182
1481-4-13-e-4,0.0010290978109687566,1.0675441344735994,0.09639861976069022
1481-4-13-f-1,0.012498361391820013,1.0676899934377,1.170598344897694
1481-4-13-f-2,0.005881410949334503,1.0676854357136116,0.5508561559991243
1481-4-13-f-3,8.82067844748497e-4,1.0571743617341816,0.08343636363840294
1481-4-13-f-4,0.022051872833497823,1.0675334979582354,2.065684390763778
1481-4-14-1-1,0.04405959072624147,1.0682853275728226,4.124327985141033
1481-4-14-1-2,0.0011033531326279044,1.0504054671239853,0.10504068830190783
1481-4-14-1-3,0.0015444780114367603,1.0681334958045556,0.14459597208618624
1481-4-14-1-4,0.0013238019252792001,1.0681289404294565,0.12393652818235097
1481-4-14-10-1,0.0019108624137938023,1.0570148433093578,0.18077914665901698
1481-4-14-10-2,0.02337106681557745,1.0673724146390855,2.189588797222195
1481-4-14-10-3,0.010361815261155366,1.0672265018583387,0.9709106026801769
1481-4-14-10-4,0.06327065617037564,1.06722194168441,5.928537795101434
1481-4-14-11-1,0.06063403008811176,1.0673678552383483,5.68070602749901
1481-4-14-11-2,0.010069018475510179,1.0673632958113477,0.9433543869293628
1481-4-14-11-3,0.054452384208954874,1.0568552950609849,5.152302728994961
1481-4-14-11-4,0.06495971807100624,1.0672113011917324,6.086865646799945
1481-4-14-12-1,0.04321553403250873,1.056995277677603,4.088526689301824
1481-4-14-12-2,0.016314923308506608,1.0569907624674886,1.5435256284000336
1481-4-14-12-3,0.02807146465791762,1.0672067409421653,2.630368004716238
1481-4-14-12-4,0.03189183336361498,1.0672021806589813,2.9883590889893283
1481-4-14-13-1,0.041081018604971466,1.0673480975567624,3.8488866658411545
1481-4-14-13-2,0.012714046821981668,1.0673435380341634,1.191186002343579
1481-4-14-13-3,0.004408936598666012,1.0596288429044187,0.4160831057204159
1481-4-14-13-4,0.004923412268541753,1.0568312097091823,0.4658655254793784
1481-4-14-14-1,0.008892247795678675,1.067338978469543,0.833123119744888
1481-4-14-14-2,0.003086699185706675,1.059764671240598,0.2912626991135
1481-4-14-14-3,0.010361026081435383,1.0568266936271264,0.9803902706010755
1481-4-14-14-4,4.4090949635207654e-4,1.0568221775314137,0.04172031073212131
1481-4-14-15-1,3.6736822988837957e-4,1.0670744830880463,0.034427608916787054
1481-4-14-15-2,0.0528289180701077,1.0670699221167639,4.950839394414765
1481-4-14-15-3,0.04231442920969427,1.0669239581099823,3.966021091573646
1481-4-14-15-4,0.022039857439287006,1.056560202703625,2.086001098933062
1481-4-14-16-1,0.03188766879978031,1.0670653611087129,2.988351975613572
1481-4-14-16-2,0.0027184621934220193,1.0670608001027628,0.25476169616203864
1481-4-14-16-3,0.031590442804925144,1.0593465528340638,2.9820687781926902
1481-4-14-16-4,0.0011019664937630296,1.0669087520951182,0.10328591752566164
1481-4-14-17-1,7.34767864793539e-5,1.0566957169554456,0.006953447932111943
1481-4-14-17-2,0,1.0566912001611293,0
1481-4-14-17-3,7.345804575830697e-5,1.0669041902487426,0.006885158614025187
1481-4-14-17-4,0,1.0668996283698007,0
1481-4-14-18-1,0.0058778694849982854,1.067045596497819,0.55085457493946
1481-4-14-18-2,0.011388257256612182,1.0670410353605524,1.0672745357692919
1481-4-14-18-3,0.016309045891389252,1.0668950664666965,1.5286457313370982
1481-4-14-18-4,0.02732872244735062,1.0490384595294298,2.6051211182104366
1481-4-14-19-1,0.06458320131744444,1.0670364742085785,6.0525767280210205
1481-4-14-19-2,0.019175113207630812,1.0670319130324424,1.7970515195872876
1481-4-14-19-3,0.04811505629033595,1.056527073718004,4.55407698366074
1481-4-14-19-4,0.05032244453586638,1.0668798599517793,4.716786437241476
1481-4-14-2-1,0.011989651135854424,1.068274700223349,1.1223378343929415
1481-4-14-2-2,0.0013976071454435588,1.0682701456004307,0.13082899968696787
1481-4-14-2-3,0.005001149622358382,1.0605490347880124,0.4715623189792479
1481-4-14-2-4,0.01242935728572309,1.0577489823507964,1.1750762698064183
1481-4-14-3-1,3.6776629178226e-4,1.0682655909575522,0.034426484845646706
1481-4-14-3-2,0.0013975682572871448,1.068261036289461,0.13082647497296282
1481-4-14-3-3,0.0015444415212348104,1.050242737288624,0.14705567259832164
1481-4-14-3-4,0,1.0681092002276704,0
1481-4-14-4-1,7.355251607745886e-4,1.0578843077295945,0.0695279394353769
1481-4-14-4-2,0.005001921078369022,1.0578797972321659,0.47282508763812636
1481-4-14-4-3,0.018092358355499803,1.0681046447286084,1.6938750753299865
1481-4-14-4-4,0.011988381827801466,1.068100089210637,1.122402474159636
1481-4-14-5-1,0.03265836217903346,1.0503726250891388,3.109216805441968
1481-4-14-5-2,6.62014346651733e-4,1.068241299123712,0.06197236028927072
1481-4-14-5-3,0.021769506872810422,1.0680955336716547,2.0381610246020023
1481-4-14-5-4,0.008898989057250322,1.0680909780927523,0.8331677019818006
1481-4-14-6-1,0.0026474621662423013,1.0576136354497523,0.25032413326596936
1481-4-14-6-2,0.014780071114867925,1.0576091235025897,1.397498450648694
1481-4-14-6-3,0.05249616191506386,1.067831270724535,4.916147649379536
1481-4-14-6-4,0.03948267524863779,1.0678267137631328,3.6974796322051846
1481-4-14-7-1,0.01882523420217633,1.0679725248208791,1.762707725588138
1481-4-14-7-2,0.026104539040520788,1.0679679685990513,2.4443185383887904
1481-4-14-7-3,0.022646043260253965,1.0678221567660122,2.120769185838902
1481-4-14-7-4,0.048235216223053635,1.0574496864834801,4.561466785569583
1481-4-14-8-1,0.011104359568662943,1.0679634123478086,1.03976966254407
1481-4-14-8-2,0.007867995807044208,1.0603846798069776,0.7419944815193317
1481-4-14-8-3,0.015733926063112916,1.067811523684837,1.4734740835927487
1481-4-14-8-4,0,1.0678069666131287,0
1481-4-14-9-1,0.004338878143310547,1.05758505944822,0.41026280624409495
1481-4-14-9-2,0.005662068941950798,1.0500799761086703,0.5392035912286403
1481-4-14-9-3,0.013307604127019644,1.0678024095151573,1.2462609194768581
1481-4-14-9-4,0.016101447635069488,1.0677978523919731,1.507911595720168
