gridID,roadLengthKM
1546-1-3-19-1,0
1546-1-3-19-2,1.0597952230780783
1546-1-3-19-3,0
1546-1-3-19-4,1.0205699456974395
1546-1-4-10-1,0
1546-1-4-10-2,0
1546-1-4-10-3,0.17177221289772693
1546-1-4-10-4,1.2534796872907383
1546-1-4-11-1,0
1546-1-4-11-2,0.7184210660251021
1546-1-4-11-3,1.2356969110426927
1546-1-4-11-4,1.0353326785436605
1546-1-4-12-1,2.108403268125747
1546-1-4-12-2,0.42286514782625473
1546-1-4-12-3,3.2791547042956886
1546-1-4-12-4,2.1749528905274143
1546-1-4-13-1,0.2963822679402804
1546-1-4-13-2,0
1546-1-4-13-3,2.038681367415828
1546-1-4-13-4,1.0852127265869964
1546-1-4-14-1,0
1546-1-4-14-2,0.8309121492464294
1546-1-4-14-3,1.337601780707716
1546-1-4-14-4,1.087499018805324
1546-1-4-15-1,1.000280549182807
1546-1-4-15-2,0
1546-1-4-15-3,0
1546-1-4-15-4,0
1546-1-4-16-1,0
1546-1-4-16-2,0
1546-1-4-16-3,0
1546-1-4-16-4,0
1546-1-4-17-1,0.4527636645612538
1546-1-4-17-2,0.06820720885369892
1546-1-4-17-3,0
1546-1-4-17-4,0
1546-1-4-18-1,0.14599759290020226
1546-1-4-18-2,0
1546-1-4-18-3,0
1546-1-4-18-4,0
1546-1-4-19-1,0
1546-1-4-19-2,0
1546-1-4-19-3,0
1546-1-4-19-4,0
1546-1-4-a-4,0
1546-1-4-c-4,0.22801507085060388
1546-1-4-d-2,0
1546-1-4-d-3,0
1546-1-4-d-4,0.6400221578566444
1546-1-4-e-1,0
1546-1-4-e-2,0.3684079925066637
1546-1-4-e-3,1.0216683002095939
1546-1-4-e-4,1.0136500190973818
1546-1-4-f-1,1.17062515544468
1546-1-4-f-2,0.8051409603449672
1546-1-4-f-3,1.863545985811847
1546-1-4-f-4,1.677273002727318
1546-1-5-10-1,1.8981501991077274
1546-1-5-10-2,1.3431059244896046
1546-1-5-10-3,3.192725773472645
1546-1-5-10-4,0
1546-1-5-11-1,1.0753182983775678
1546-1-5-11-2,2.2714889030383545
1546-1-5-11-3,0.5309477247970832
1546-1-5-11-4,0.733369407548216
1546-1-5-12-1,0.806164928286243
1546-1-5-12-2,0
1546-1-5-12-3,0
1546-1-5-12-4,0
1546-1-5-13-1,0
1546-1-5-13-2,0.01917262452351616
1546-1-5-13-3,0.400556669426618
1546-1-5-13-4,2.276825283894516
1546-1-5-14-1,0.46688768070596787
1546-1-5-14-2,0
1546-1-5-14-3,0.9581765127936612
1546-1-5-14-4,0.5361696356021851
1546-1-5-15-1,1.5407244558147113
1546-1-5-15-2,0
1546-1-5-15-3,1.5060965881618091
1546-1-5-15-4,1.2184055762039834
1546-1-5-16-1,1.5117318410703469
1546-1-5-16-2,0
1546-1-5-16-3,0.37994053208525075
1546-1-5-16-4,0
1546-1-5-17-1,0
1546-1-5-17-2,0.8370381368339248
1546-1-5-17-3,0
1546-1-5-17-4,1.584941176857498
1546-1-5-18-1,1.7877816553270915
1546-1-5-18-2,0.12961600078130286
1546-1-5-18-3,1.1384819183986166
1546-1-5-18-4,0
1546-1-5-19-1,1.1723841262184667
1546-1-5-19-2,0
1546-1-5-19-3,1.0746017980546438
1546-1-5-19-4,0
1546-1-5-6-3,0
1546-1-5-6-4,0.20116199232103132
1546-1-5-7-3,0
1546-1-5-7-4,0
1546-1-5-8-2,0
1546-1-5-8-3,0
1546-1-5-8-4,0
1546-1-5-9-1,0
1546-1-5-9-2,0
1546-1-5-9-3,0
1546-1-5-9-4,0
1546-1-5-a-1,0.46342088481395965
1546-1-5-a-2,0.4689122021022866
1546-1-5-a-3,0
1546-1-5-a-4,3.878269017294393e-4
1546-1-5-b-1,1.129089919652088
1546-1-5-b-2,0.44602277202957064
1546-1-5-b-3,3.463191248250905
1546-1-5-b-4,1.1118641202955069
1546-1-5-c-1,0.7075091992092981
1546-1-5-c-2,1.0343845632763133
1546-1-5-c-3,0.38361935686483706
1546-1-5-c-4,0
1546-1-5-d-1,1.3562322597580552
1546-1-5-d-2,2.5418098979625308
1546-1-5-d-3,0.23830683888694476
1546-1-5-d-4,1.7617181377397628
1546-1-5-e-1,1.3766455540263307
1546-1-5-e-2,0
1546-1-5-e-3,1.9665265797916138
1546-1-5-e-4,0.7421895075986462
1546-1-5-f-1,0
1546-1-5-f-2,0
1546-1-5-f-3,0
1546-1-5-f-4,0
1546-1-8-12-2,0
1546-1-8-13-1,1.5459940055427102
1546-1-8-13-2,0.5096074700784776
1546-1-8-13-3,0.3805150809031303
1546-1-8-13-4,0.549750807243935
1546-1-8-14-1,1.0074858032647618
1546-1-8-14-2,1.5869228914268712
1546-1-8-14-3,0
1546-1-8-14-4,0
1546-1-8-18-2,0
1546-1-8-19-1,0
1546-1-8-19-2,0
1546-1-8-3-4,0
1546-1-8-4-1,0
1546-1-8-4-2,0
1546-1-8-4-3,0
1546-1-8-4-4,0
1546-1-8-5-1,0
1546-1-8-5-2,1.0756960247724088
1546-1-8-5-3,0
1546-1-8-5-4,0.9980447089776203
1546-1-8-8-2,0.4501504772859658
1546-1-8-8-4,1.670327755558296
1546-1-8-9-1,1.5212171949635378
1546-1-8-9-2,0
1546-1-8-9-3,1.5986436212383708
1546-1-8-9-4,0
1546-1-8-a-1,0
1546-1-8-a-2,0.9985690431595692
1546-1-8-a-3,0
1546-1-8-a-4,0.9972674148365472
1546-1-8-d-2,0.8517098731193273
1546-1-8-d-4,0
1546-1-8-e-1,1.340541657776416
1546-1-8-e-2,0
1546-1-8-e-3,0.99544536807444
1546-1-8-e-4,0
1546-1-8-f-1,0
1546-1-8-f-2,1.04543159548068
1546-1-8-f-3,0
1546-1-8-f-4,1.4114923642700956
1546-1-9-1-1,0
1546-1-9-1-2,0
1546-1-9-1-3,0
1546-1-9-1-4,0
1546-1-9-10-1,0
1546-1-9-10-2,0
1546-1-9-10-3,0
1546-1-9-10-4,0
1546-1-9-11-1,0
1546-1-9-11-2,0
1546-1-9-11-3,0
1546-1-9-11-4,0
1546-1-9-12-1,0
1546-1-9-12-2,0
1546-1-9-12-3,0
1546-1-9-12-4,0
1546-1-9-13-1,0
1546-1-9-13-2,0.7554274795715037
1546-1-9-13-3,0
1546-1-9-14-1,0
1546-1-9-14-2,0
1546-1-9-15-1,0
1546-1-9-15-2,0
1546-1-9-16-1,0
1546-1-9-16-2,0
1546-1-9-2-1,0
1546-1-9-2-2,0
1546-1-9-2-3,0
1546-1-9-2-4,0
1546-1-9-3-1,0
1546-1-9-3-2,0
1546-1-9-3-3,0
1546-1-9-3-4,0
1546-1-9-4-1,0
1546-1-9-4-2,0
1546-1-9-4-3,0
1546-1-9-4-4,0
1546-1-9-5-1,0
1546-1-9-5-2,0
1546-1-9-5-3,0
1546-1-9-5-4,0
1546-1-9-6-1,0
1546-1-9-6-2,0
1546-1-9-6-3,0
1546-1-9-6-4,0
1546-1-9-7-1,0
1546-1-9-7-2,0
1546-1-9-7-3,0
1546-1-9-7-4,0
1546-1-9-8-1,0
1546-1-9-8-2,0.6113532052209536
1546-1-9-8-3,0
1546-1-9-8-4,0.9949371789600597
1546-1-9-9-1,0
1546-1-9-9-2,0
1546-1-9-9-3,0
1546-1-9-9-4,0
1546-1-9-a-1,0
1546-1-9-a-2,0
1546-1-9-a-3,0
1546-1-9-a-4,0
1546-1-9-b-1,0
1546-1-9-b-2,0
1546-1-9-b-3,0
1546-1-9-b-4,0
1546-1-9-c-1,0
1546-1-9-c-2,0
1546-1-9-c-3,0
1546-1-9-c-4,0
1546-1-9-d-1,0
1546-1-9-d-2,0.9200340156986381
1546-1-9-d-3,0
1546-1-9-d-4,0
1546-1-9-e-1,1.007766055796296
1546-1-9-e-2,1.2019216896563958
1546-1-9-e-3,0
1546-1-9-e-4,0.9956182854776982
1546-1-9-f-1,1.007556082642144
1546-1-9-f-2,1.0070788775700008
1546-1-9-f-3,0
1546-1-9-f-4,0
1546-1-a-1-1,1.3786074029819648
1546-1-a-1-2,0
1546-1-a-1-3,0.995643453295976
1546-1-a-1-4,0
1546-1-a-10-1,0
1546-1-a-2-1,0
1546-1-a-2-2,0
1546-1-a-2-3,0
1546-1-a-2-4,0
1546-1-a-3-1,0
1546-1-a-3-2,0.9962671382975562
1546-1-a-3-3,0
1546-1-a-3-4,0.9955238733822326
1546-1-a-4-1,0
1546-1-a-4-2,0
1546-1-a-4-3,0
1546-1-a-4-4,0.2733790908121936
1546-1-a-5-1,1.6564374060935443
1546-1-a-5-2,1.0068886576579983
1546-1-a-5-3,0.8982347622955416
1546-1-a-5-4,0
1546-1-a-6-1,0.9955079645681499
1546-1-a-6-2,0
1546-1-a-6-3,0.9956662184358668
1546-1-a-6-4,0
1546-1-a-7-1,0
1546-1-a-7-2,0
1546-1-a-7-3,0
1546-1-a-7-4,0
1546-1-a-8-1,0
1546-1-a-8-2,1.5241835360153781
1546-1-a-8-3,0
1546-1-a-8-4,0.9954386846027488
1546-1-a-9-1,1.0071348526467865
1546-1-a-9-2,1.621975568292191
1546-1-a-9-3,0
1546-1-a-9-4,0.8548020716274503
1546-1-a-a-1,0
1546-1-a-a-2,0
1546-1-a-a-3,0
1546-1-a-a-4,0
1546-1-a-b-1,1.6331872861373924
1546-1-a-b-2,1.8014113700570014
1546-1-a-b-3,0
1546-1-a-b-4,0.5468057743412247
1546-1-a-c-1,1.089389549811375
1546-1-a-c-2,1.0997461336194367
1546-1-a-c-3,0
1546-1-a-c-4,0
1546-1-a-d-1,1.007582054143365
1546-1-a-d-2,0.7626186752015123
1546-1-a-e-1,0
1546-1-f-13-4,0
1546-1-f-14-1,0
1546-1-f-14-2,0
1546-1-f-14-3,0.7403197985656412
1546-1-f-14-4,1.0088679777371998
1546-1-f-17-4,0
1546-1-f-18-1,0
1546-1-f-18-2,0
1546-1-f-18-3,0.8687390425290289
1546-1-f-18-4,0.572735575149529
1546-1-f-19-1,0
1546-1-f-19-2,0
1546-1-f-19-3,0
1546-1-f-19-4,0.2959901013043865
1546-1-f-f-4,0
1546-2-1-10-1,0
1546-2-1-10-2,0
1546-2-1-10-3,0
1546-2-1-10-4,0
1546-2-1-11-1,0
1546-2-1-11-2,0
1546-2-1-11-3,0
1546-2-1-11-4,0
1546-2-1-12-1,0
1546-2-1-12-2,0
1546-2-1-12-3,0
1546-2-1-12-4,0
1546-2-1-13-1,0
1546-2-1-13-2,0.9602998369687116
1546-2-1-13-3,0
1546-2-1-13-4,0
1546-2-1-14-1,0.5646967255749262
1546-2-1-14-2,0
1546-2-1-14-3,0.6019345553832681
1546-2-1-14-4,1.0150257995138636
1546-2-1-15-1,0
1546-2-1-15-2,0
1546-2-1-15-3,0
1546-2-1-15-4,0
1546-2-1-16-1,0
1546-2-1-16-2,0
1546-2-1-16-3,0
1546-2-1-16-4,0
1546-2-1-17-1,0
1546-2-1-17-2,0
1546-2-1-17-3,0
1546-2-1-17-4,0
1546-2-1-18-1,0
1546-2-1-18-2,0.5761233087027702
1546-2-1-18-3,0
1546-2-1-18-4,0
1546-2-1-19-1,1.0207912045158132
1546-2-1-19-2,1.0848685763281776
1546-2-1-19-3,0
1546-2-1-19-4,0
1546-2-1-6-1,0
1546-2-1-6-2,0
1546-2-1-6-3,0
1546-2-1-6-4,0
1546-2-1-7-1,0.51158853896944545
1546-2-1-7-2,0
1546-2-1-7-3,0.7427236182674081
1546-2-1-7-4,1.0172158177066362
1546-2-1-8-1,0
1546-2-1-8-2,0
1546-2-1-8-3,0
1546-2-1-8-4,0
1546-2-1-9-1,0
1546-2-1-9-2,0
1546-2-1-9-3,0
1546-2-1-9-4,0
1546-2-1-a-1,0
1546-2-1-a-2,0
1546-2-1-a-3,0
1546-2-1-a-4,0
1546-2-1-b-1,0
1546-2-1-b-2,0
1546-2-1-b-3,0
1546-2-1-b-4,0
1546-2-1-c-1,0
1546-2-1-c-2,0.10960075930834598
1546-2-1-c-3,0
1546-2-1-c-4,0
1546-2-1-d-1,1.105004053641456
1546-2-1-d-2,1.0937616694483965
1546-2-1-d-3,0
1546-2-1-d-4,0
1546-2-1-e-1,0.15481810962703968
1546-2-1-e-2,0
1546-2-1-e-3,1.1429086592800677
1546-2-1-e-4,0.3835667815599328
1546-2-1-f-1,0
1546-2-1-f-2,0
1546-2-1-f-3,0
1546-2-1-f-4,0
1546-2-10-1-1,0
1546-2-10-1-2,0
1546-2-10-2-1,0
1546-2-10-2-2,0
1546-2-10-3-1,0
1546-2-2-10-1,0
1546-2-2-10-2,0
1546-2-2-10-3,1.5365839369786018
1546-2-2-10-4,1.6518858683243975
1546-2-2-11-1,0
1546-2-2-11-2,0.4179213548583464
1546-2-2-11-3,1.021286487958028
1546-2-2-11-4,0.8727534120769599
1546-2-2-12-1,1.4088496380353128
1546-2-2-12-2,0
1546-2-2-12-3,1.0946658888532947
1546-2-2-12-4,0
1546-2-2-13-1,0
1546-2-2-13-2,0
1546-2-2-13-3,0
1546-2-2-13-4,0
1546-2-2-14-1,0
1546-2-2-14-2,0
1546-2-2-14-3,0
1546-2-2-14-4,0
1546-2-2-15-1,1.1140257709522237
1546-2-2-15-2,1.7556920415126835
1546-2-2-15-3,0
1546-2-2-15-4,0
1546-2-2-16-1,1.1445260926267822
1546-2-2-16-2,1.0137776028599907
1546-2-2-16-3,0
1546-2-2-16-4,0
1546-2-2-17-1,1.8386677760942967
1546-2-2-17-2,2.264285073339938
1546-2-2-17-3,0
1546-2-2-17-4,0
1546-2-2-18-1,0.17343331244328378
1546-2-2-18-2,0
1546-2-2-18-3,2.090852806099379
1546-2-2-18-4,1.6158628830154227
1546-2-2-19-1,0
1546-2-2-19-2,0
1546-2-2-19-3,0
1546-2-2-19-4,0.23714930079508484
1546-2-2-6-1,0
1546-2-2-6-2,0
1546-2-2-6-3,0
1546-2-2-6-4,0
1546-2-2-7-1,0
1546-2-2-7-3,0
1546-2-2-7-4,0
1546-2-2-8-3,0
1546-2-2-8-4,0
1546-2-2-9-3,0
1546-2-2-9-4,0
1546-2-2-a-3,0
1546-2-2-b-1,0
1546-2-2-b-2,0
1546-2-2-b-3,0
1546-2-2-b-4,0
1546-2-2-c-1,0
1546-2-2-c-2,0
1546-2-2-c-3,0
1546-2-2-c-4,0
1546-2-2-d-1,0
1546-2-2-d-2,0
1546-2-2-d-3,0
1546-2-2-d-4,0
1546-2-2-e-1,0
1546-2-2-e-2,0
1546-2-2-e-3,0
1546-2-2-e-4,0
1546-2-2-f-1,0
1546-2-2-f-2,1.3607171214285512
1546-2-2-f-3,0
1546-2-2-f-4,0
1546-2-3-10-1,0
1546-2-3-10-2,0
1546-2-3-10-3,0
1546-2-3-10-4,0
1546-2-3-11-1,1.0508655700250602
1546-2-3-11-2,1.3097245899515872
1546-2-3-11-3,1.6969118655265358
1546-2-3-11-4,1.0099548535689273
1546-2-3-12-1,0.23572044553029384
1546-2-3-12-2,1.9187006997115728
1546-2-3-12-3,4.041805896932614
1546-2-3-12-4,0.8813735447583531
1546-2-3-13-1,0.314555521158913
1546-2-3-13-3,0.2724517784863704
1546-2-3-13-4,0
1546-2-3-14-3,0
1546-2-3-15-1,0
1546-2-3-15-2,0.19277154815898165
1546-2-3-15-3,0
1546-2-3-15-4,1.5480789258381775
1546-2-3-16-1,0.918504105299089
1546-2-3-16-2,0
1546-2-3-16-3,0
1546-2-3-16-4,1.2658110803061209
1546-2-3-17-1,4.205580581069991
1546-2-3-17-2,0
1546-2-3-17-3,2.860459739269753
1546-2-3-17-4,0.2138016061842023
1546-2-3-18-1,0
1546-2-3-18-2,0
1546-2-3-18-3,0
1546-2-3-18-4,0.6674280840008918
1546-2-3-19-1,0
1546-2-3-19-2,0.32234500112393943
1546-2-3-19-3,0
1546-2-3-19-4,0
1546-2-3-b-1,0.802265798140083
1546-2-3-b-2,0
1546-2-3-b-3,0
1546-2-3-b-4,0
1546-2-3-c-3,1.8131440043053721
1546-2-3-c-4,0
1546-2-3-d-3,0
1546-2-4-15-1,0
1546-2-4-15-2,0
1546-2-4-15-3,0
1546-2-4-15-4,0
1546-2-4-16-3,0
1546-2-4-16-4,0
1546-2-4-17-3,0
1546-2-5-14-4,0
1546-2-5-17-3,0
1546-2-5-17-4,0
1546-2-5-18-2,0
1546-2-5-18-3,0
1546-2-5-18-4,0
1546-2-5-19-1,0
1546-2-5-19-2,0
1546-2-5-19-3,0
1546-2-5-19-4,0
1546-2-6-1-1,0.2755699443363527
1546-2-6-1-2,0
1546-2-6-1-3,1.1114532693511745
1546-2-6-1-4,1.0239398791202932
1546-2-6-13-4,0
1546-2-6-14-1,0
1546-2-6-14-2,0
1546-2-6-14-3,0
1546-2-6-14-4,0
1546-2-6-17-4,0
1546-2-6-18-1,0
1546-2-6-18-2,0
1546-2-6-18-3,0
1546-2-6-18-4,0.0014501337889329768
1546-2-6-19-1,0
1546-2-6-19-2,0.6661818183653413
1546-2-6-19-3,2.606299982367847
1546-2-6-19-4,1.7301974108460418
1546-2-6-2-1,0
1546-2-6-2-2,0
1546-2-6-2-3,1.0156841306980848
1546-2-6-2-4,1.5991572519445365
1546-2-6-3-1,0.5708889327766766
1546-2-6-3-2,0
1546-2-6-3-3,1.5065352080782657
1546-2-6-3-4,0
1546-2-6-4-1,0
1546-2-6-4-2,0
1546-2-6-4-3,0
1546-2-6-4-4,0
1546-2-6-5-1,0
1546-2-6-5-2,0
1546-2-6-5-3,0
1546-2-6-5-4,0
1546-2-6-6-1,0
1546-2-6-6-2,0
1546-2-6-6-3,0
1546-2-6-7-1,0
1546-2-6-7-2,0
1546-2-6-8-1,0.6163126190565101
1546-2-6-8-2,0
1546-2-6-9-1,0
1546-2-6-9-2,0
1546-2-6-a-1,0
1546-2-6-a-2,0
1546-2-6-a-4,0
1546-2-6-f-2,0
1546-2-6-f-3,0
1546-2-6-f-4,0
1546-2-7-1-1,0
1546-2-7-1-2,0
1546-2-7-1-3,0
1546-2-7-1-4,0
1546-2-7-10-1,0
1546-2-7-10-2,0
1546-2-7-10-3,0
1546-2-7-10-4,0.7855475911200901
1546-2-7-11-1,0
1546-2-7-11-2,2.255839068919818
1546-2-7-11-3,2.861042145145956
1546-2-7-11-4,0.18658457364844663
1546-2-7-12-1,1.942108205977089
1546-2-7-12-2,0
1546-2-7-12-3,0
1546-2-7-12-4,0
1546-2-7-13-1,0
1546-2-7-13-2,0.4067254955645817
1546-2-7-13-3,0
1546-2-7-13-4,0.1892975508699755
1546-2-7-14-1,0.024189779203632467
1546-2-7-14-2,3.2697875726845926
1546-2-7-14-3,1.7084606148401658
1546-2-7-14-4,3.1490286534618126
1546-2-7-15-1,1.6974504957156857
1546-2-7-15-2,1.7883450118125614
1546-2-7-15-3,0.529638427236774
1546-2-7-15-4,0
1546-2-7-16-1,2.0491805540677333
1546-2-7-16-2,0
1546-2-7-16-3,1.067904946345968
1546-2-7-16-4,0.9605429520626348
1546-2-7-17-1,0
1546-2-7-17-2,0.36614204407077633
1546-2-7-17-3,1.0068933614909612
1546-2-7-17-4,2.036234227477563
1546-2-7-18-1,0
1546-2-7-18-2,0
1546-2-7-18-3,1.0077700428453356
1546-2-7-18-4,1.0094730608397955
1546-2-7-19-1,0
1546-2-7-19-2,0.9957749444483281
1546-2-7-19-3,1.0101511340378382
1546-2-7-19-4,2.0060738167180174
1546-2-7-2-1,0
1546-2-7-2-2,0
1546-2-7-2-3,0
1546-2-7-2-4,0
1546-2-7-3-1,0
1546-2-7-3-2,0
1546-2-7-3-3,0.9735601002521591
1546-2-7-3-4,1.0104630953350853
1546-2-7-4-1,0
1546-2-7-4-2,1.8167396434678973
1546-2-7-4-3,1.0097582091524684
1546-2-7-4-4,1.205720440872572
1546-2-7-5-1,0.5149415881103235
1546-2-7-5-2,1.243598779531789
1546-2-7-5-3,2.5695331697664754
1546-2-7-5-4,1.5585228303178524
1546-2-7-6-1,0
1546-2-7-6-2,0
1546-2-7-6-3,0
1546-2-7-6-4,0
1546-2-7-7-1,0
1546-2-7-7-2,0
1546-2-7-7-3,0
1546-2-7-7-4,0.4932464133896101
1546-2-7-8-1,1.1406604193805707
1546-2-7-8-2,0
1546-2-7-8-3,0.6056155631504967
1546-2-7-8-4,0
1546-2-7-9-1,0
1546-2-7-9-2,0
1546-2-7-9-3,0
1546-2-7-9-4,0
1546-2-7-a-1,0
1546-2-7-a-2,2.262066469759824
1546-2-7-a-3,0.3868367280839642
1546-2-7-a-4,3.3090565482673933
1546-2-7-b-1,0
1546-2-7-b-2,0
1546-2-7-b-3,0
1546-2-7-b-4,0
1546-2-7-c-1,0
1546-2-7-c-2,0
1546-2-7-c-3,0
1546-2-7-c-4,0
1546-2-7-d-1,2.154033010045695
1546-2-7-d-2,0.4281828158263181
1546-2-7-d-3,4.491635164744018
1546-2-7-d-4,3.5332687280596913
1546-2-7-e-1,0.8148458642355324
1546-2-7-e-2,2.845505058800462
1546-2-7-e-3,2.320606988397266
1546-2-7-e-4,0.29269341338564114
1546-2-7-f-1,3.184680142953288
1546-2-7-f-2,7.449344705267363
1546-2-7-f-3,2.1000785088792147
1546-2-7-f-4,1.0028446553293107
1546-2-8-1-1,0
1546-2-8-1-2,0
1546-2-8-1-3,0
1546-2-8-1-4,0
1546-2-8-10-1,1.376513071960513
1546-2-8-10-2,2.9125040375965923
1546-2-8-10-3,0.4179217812895727
1546-2-8-10-4,0.7675263616568944
1546-2-8-11-1,5.514478934980817
1546-2-8-11-2,2.497020300429543
1546-2-8-11-3,0.22637396487054526
1546-2-8-11-4,1.7163226863268755
1546-2-8-12-1,1.276317436011233
1546-2-8-12-2,1.9427344964192623
1546-2-8-12-3,2.4824239385592968
1546-2-8-12-4,0.6743818080418574
1546-2-8-13-1,2.0048425804874817
1546-2-8-13-2,5.7841937919999
1546-2-8-13-3,1.5314041239791676
1546-2-8-13-4,2.2517867128133644
1546-2-8-14-1,6.25140220581195
1546-2-8-14-2,1.0264490316758605
1546-2-8-14-3,2.8348813386660114
1546-2-8-14-4,1.1594453406584748
1546-2-8-15-1,0
1546-2-8-15-2,0.6090357905546825
1546-2-8-15-3,1.0701463143042746
1546-2-8-15-4,0.19735384489407184
1546-2-8-16-1,0.6770722142252502
1546-2-8-16-2,0.5087698701242833
1546-2-8-16-3,1.7498683050675958
1546-2-8-16-4,0
1546-2-8-17-1,1.0256271868745082
1546-2-8-17-2,0
1546-2-8-17-3,1.1337470446211402
1546-2-8-17-4,0
1546-2-8-18-1,0.5104146228899141
1546-2-8-18-2,0.6550876682858561
1546-2-8-18-3,0
1546-2-8-18-4,1.2516890743357563
1546-2-8-19-1,0
1546-2-8-19-2,0
1546-2-8-19-3,0
1546-2-8-19-4,0
1546-2-8-2-1,1.5216649435568146
1546-2-8-2-2,5.059295215664746
1546-2-8-2-3,2.5711895474885216
1546-2-8-2-4,1.1440402767482012
1546-2-8-3-1,0.8856325662124166
1546-2-8-3-2,1.5975551665772492
1546-2-8-3-3,1.9043297813310385
1546-2-8-3-4,0
1546-2-8-4-1,1.0564953534167625
1546-2-8-4-2,0.911535980190665
1546-2-8-4-3,0
1546-2-8-4-4,0
1546-2-8-5-1,0
1546-2-8-5-2,0.847544762625309
1546-2-8-5-3,0.03990805115559919
1546-2-8-5-4,1.414858136118715
1546-2-8-6-1,0.6722294967518845
1546-2-8-6-2,0
1546-2-8-6-3,4.1247980918305105
1546-2-8-6-4,1.2505794462857027
1546-2-8-7-1,2.974006805958803
1546-2-8-7-2,1.3400753548698476
1546-2-8-7-3,3.7488746813098413
1546-2-8-7-4,3.0359112110077007
1546-2-8-8-1,0.8216798895644323
1546-2-8-8-2,0.628423252703941
1546-2-8-8-3,0.15951520872847286
1546-2-8-8-4,0
1546-2-8-9-1,0
1546-2-8-9-2,0
1546-2-8-9-3,0
1546-2-8-9-4,0
1546-2-8-a-1,0.481732612578595
1546-2-8-a-2,0.5425734067205686
1546-2-8-a-3,1.1393913094660602
1546-2-8-a-4,0
1546-2-8-b-1,11.688189567698432
1546-2-8-b-2,16.21701406554775
1546-2-8-b-3,7.740630477813406
1546-2-8-b-4,15.193547974251219
1546-2-8-c-1,4.401830580168569
1546-2-8-c-2,2.2269068204596953
1546-2-8-c-3,6.523025125612797
1546-2-8-c-4,2.3700963168834264
1546-2-8-d-1,0
1546-2-8-d-2,0
1546-2-8-d-3,1.2621748191810767
1546-2-8-d-4,1.0278257939244329
1546-2-8-e-1,1.0079741306269838
1546-2-8-e-2,0
1546-2-8-e-3,1.1634054072244315
1546-2-8-e-4,2.125605273431049
1546-2-8-f-1,1.0714026740755065
1546-2-8-f-2,0.6486162865070891
1546-2-8-f-3,3.0457351715103136
1546-2-8-f-4,2.139227870414227
1546-2-9-1-1,0.4069850262961262
1546-2-9-1-2,0
1546-2-9-1-3,1.9301366773519744
1546-2-9-1-4,1.3414447266249376
1546-2-9-10-1,0.4638316003105717
1546-2-9-10-2,1.5450549521957004
1546-2-9-10-3,1.9140056407874042
1546-2-9-10-4,1.008492309480688
1546-2-9-11-1,1.0379987801678194
1546-2-9-11-2,0
1546-2-9-11-3,1.0069707471839437
1546-2-9-11-4,1.1663079424203922
1546-2-9-12-1,1.0519502330963384
1546-2-9-12-2,2.3497913025501718
1546-2-9-12-3,1.4113225736792836
1546-2-9-12-4,1.3320041412522052
1546-2-9-13-1,0
1546-2-9-13-2,0
1546-2-9-13-3,1.2851235797235334
1546-2-9-13-4,0
1546-2-9-14-1,0
1546-2-9-14-2,0
1546-2-9-14-3,0
1546-2-9-14-4,0
1546-2-9-15-1,0
1546-2-9-15-2,0
1546-2-9-15-3,0
1546-2-9-15-4,0
1546-2-9-16-1,0
1546-2-9-16-2,0
1546-2-9-16-3,0
1546-2-9-16-4,0
1546-2-9-17-1,0
1546-2-9-17-2,0
1546-2-9-17-3,0
1546-2-9-17-4,0
1546-2-9-18-1,1.442230158500608
1546-2-9-18-2,0
1546-2-9-18-3,1.0541832996603935
1546-2-9-18-4,0
1546-2-9-19-1,0
1546-2-9-19-2,0
1546-2-9-19-3,0.18658196100520097
1546-2-9-19-4,0
1546-2-9-2-1,0
1546-2-9-2-2,0
1546-2-9-2-3,0.9157339351684303
1546-2-9-2-4,0
1546-2-9-3-1,0
1546-2-9-3-2,0
1546-2-9-3-3,0
1546-2-9-3-4,0
1546-2-9-4-1,0
1546-2-9-4-2,0
1546-2-9-4-3,0
1546-2-9-4-4,0
1546-2-9-5-1,0
1546-2-9-5-2,0
1546-2-9-5-3,0
1546-2-9-5-4,0
1546-2-9-6-1,0
1546-2-9-6-2,0
1546-2-9-6-3,1.0752748058661437
1546-2-9-6-4,0.06687970075431852
1546-2-9-7-1,1.023699360499901
1546-2-9-7-2,0
1546-2-9-7-3,1.0941525873952231
1546-2-9-7-4,0
1546-2-9-8-1,0
1546-2-9-8-2,0
1546-2-9-8-3,0
1546-2-9-8-4,0
1546-2-9-9-1,0
1546-2-9-9-2,0
1546-2-9-9-3,0
1546-2-9-9-4,0
1546-2-9-a-1,0
1546-2-9-a-2,0
1546-2-9-a-3,0
1546-2-9-a-4,0
1546-2-9-b-1,1.7874893764964994
1546-2-9-b-2,1.012409769757619
1546-2-9-b-3,0
1546-2-9-b-4,0.4629639966035287
1546-2-9-c-1,2.541334178399475
1546-2-9-c-2,1.0277619747901354
1546-2-9-c-3,1.079591751413442
1546-2-9-c-4,0.7293224210354526
1546-2-9-d-1,0
1546-2-9-d-2,0
1546-2-9-d-3,0
1546-2-9-d-4,0
1546-2-9-e-1,0
1546-2-9-e-2,0
1546-2-9-e-3,0
1546-2-9-e-4,0
1546-2-9-f-1,0
1546-2-9-f-2,0
1546-2-9-f-3,0
1546-2-9-f-4,0
1546-2-a-1-1,0
1546-2-a-1-2,0
1546-2-a-1-3,0
1546-2-a-1-4,0
1546-2-a-10-1,1.3966508020876167
