gridID,year,class_71,total_rast_area,class_21,class_41,class_42,class_43,class_90,class_95,class_52,class_22,class_23,class_82,class_11,class_31,class_24,class_81
1481-3-10-13-2,2020,0.431877998570563,0.431877998570563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-13-4,2020,0.09056252114373452,0.09056252114373452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-14-1,2020,1.0515150643559759,1.0515150643559759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-14-2,2020,0.8460671950524213,1.0592408769037782,0.004417819131016731,0.013253688808292148,0.0011045400390326976,0.18887497021549915,0.00552266365751624,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-14-3,2020,1.0348013817792574,1.0348013817792574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-14-4,2020,0.6339052036283622,1.0657162185619777,NA,0.011043993614464996,0.04086270752361417,0.3478762030645606,0.027610425585538157,0.004417685145437718,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-19-1,2020,0.744246914639771,0.744246914639771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-19-2,2020,0.7707415737964501,1.0633567236880053,NA,0.009937577464967966,0.015459187535405157,0.23961443421557524,0.01545811539554596,0.012145835280060767,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-19-3,2020,0.2075693073151407,0.2583579454492328,NA,0.024290080495685342,NA,0.023186271441966305,0.0033122861964404587,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-19-4,2020,0.7971241292177152,1.0190443371291174,NA,0.020977824755847457,0.003312267918854952,0.11040930832126739,0.05851455199521781,0.023185656078308824,0.005520598841905594,NA,NA,NA,NA,NA,NA,NA
1481-3-10-4-4,2020,0.0453156573306918,0.048631547841668114,NA,NA,NA,0.0033158905109763144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-5-1,2020,0.45986395848202594,0.47755154688742646,0.017687588405400516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-5-2,2020,0.4366646167812352,1.0601397779203052,0.0707514364336431,NA,NA,NA,NA,NA,NA,0.016582755894094706,0.0022110762926340105,0.5339298925186983,NA,NA,NA,NA
1481-3-10-5-3,2020,0.6388773067639487,1.0014110651855193,NA,NA,0.05968531730851532,0.27079475171724,NA,NA,NA,NA,NA,0.03205368939581514,NA,NA,NA,NA
1481-3-10-5-4,2020,0.5062236223933394,1.0666211103091237,0.0011052887246608735,NA,NA,0.005526206327974797,0.005526352357476949,0.009947288214534522,NA,NA,NA,0.5382923522911371,NA,NA,NA,NA
1481-3-10-9-2,2020,0.3834863018873933,0.3834863018873933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-9-4,2020,0.6165953553258485,0.6652133750046498,NA,NA,0.0011049479379057884,0.047513071740895495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-a-1,2020,0.558101645696312,1.0300070300229498,NA,NA,0.047522291795432554,0.42438309253120515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-a-2,2020,0.7283007880012345,1.0620493889690887,NA,0.022101800992697478,0.006630570117205381,0.1823479594132006,NA,0.0022103097134828567,NA,NA,NA,0.11714273348665231,0.003315227244615555,NA,NA,NA
1481-3-10-a-3,2020,0.9480865534141084,1.0630113943560144,NA,NA,0.00884052078449726,0.1060843201574088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-a-4,2020,0.7248773134650005,1.059690220788898,NA,0.015470530996710061,0.01546989802646637,0.30387247830072106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-e-2,2020,0.4430461337116973,0.6805882704860284,NA,NA,0.0044193230448663235,0.2331228137294648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-e-4,2020,0.6340948310997232,0.6462472678801163,NA,NA,NA,0.012152436780393122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-f-1,2020,0.967848760950361,1.0551267066226049,NA,NA,0.002209561078608036,0.08506838459363583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-f-2,2020,0.7987991339839714,1.0661689542440191,NA,0.003314326398551464,0.006629109352082014,0.2574263845094142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-f-3,2020,0.8881620570160174,1.0395125375846648,NA,NA,NA,0.15135048056864742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-10-f-4,2020,0.7058892219762215,1.0627033792154201,NA,0.0011046800850629806,0.00994210858246684,0.34466270066359644,0.0011046679080724715,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-1-1,2020,0.49856329266860966,1.0402341663199355,0.058591052104771155,NA,NA,NA,0.014370998300164934,0.004422006599783897,NA,0.026531279201239343,0.0011055077327489853,0.30620890733471523,0.007738037057995796,0.12270308531990638,NA,NA
1481-3-11-1-2,2020,0.5615680662894856,1.0402283507931842,0.040903907769650236,NA,NA,NA,NA,0.0784877580225467,NA,0.005527550829619169,NA,0.35374106788188237,NA,NA,NA,NA
1481-3-11-1-3,2020,0.833394073860048,1.0555620780329396,0.043106223710775375,NA,NA,NA,NA,0.03868534264579417,NA,0.0055262915129065514,NA,0.10500661460670842,0.014368266665190461,0.015475265031516555,NA,NA
1481-3-11-1-4,2020,0.2431680337689523,1.0566606071514493,0.037578782288372505,NA,NA,NA,0.0088420420783162125,0.04421380618372558,NA,0.0022104861822724343,NA,0.7206474566498102,NA,NA,NA,NA
1481-3-11-10-1,2020,0.7499663596357427,1.0393521654533764,0.06295626107922196,0.0011045704856812953,0.0022090374513864517,0.1126609099300205,0.0011044974118471146,0.0011044913221597672,NA,0.007731737637370826,NA,0.10051430049994588,NA,NA,NA,NA
1481-3-11-10-2,2020,0.5091626799890409,1.040450829013799,0.03313492235541344,NA,NA,NA,NA,0.003313534863382578,NA,NA,NA,0.49373517612508283,0.0011045156808793546,NA,NA,NA
1481-3-11-10-3,2020,0.7840970582632443,1.054666481493475,0.03754788142544031,0.003313017189770937,NA,0.225291034361869,NA,NA,NA,0.0022086964019536973,NA,0.002208793851196766,NA,NA,NA,NA
1481-3-11-10-4,2020,1.0303654613243625,1.0546599461931274,NA,NA,NA,0.019877256519824266,NA,NA,NA,NA,NA,NA,NA,0.004417228348940611,NA,NA
1481-3-11-11-1,2020,0.8681348004021356,1.0592201296102117,0.03423941977003218,NA,NA,0.006626710426300765,0.0011044547827541828,NA,NA,0.005522487059682607,NA,0.14359225716930643,NA,NA,NA,NA
1481-3-11-11-2,2020,0.34460260159543143,1.0536916381050039,0.03865731807023288,NA,NA,NA,0.011045168988049029,0.0044180505442321305,NA,NA,0.0022090618095397946,0.6527594370975187,NA,NA,NA,NA
1481-3-11-11-3,2020,1.0612802918488373,1.0612802918488373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-11-4,2020,0.8183064511601621,1.0391859093470563,NA,NA,NA,NA,0.008835029232800008,NA,NA,NA,NA,0.21204442895409434,NA,NA,NA,NA
1481-3-11-12-1,2020,0.8106933350176521,1.0647306564351628,0.061851477459311494,NA,NA,NA,0.04528341951566934,0.04417852625235916,NA,0.006627063634872437,NA,0.09609683455529826,NA,NA,NA,NA
1481-3-11-12-2,2020,1.0481557353071247,1.0669332630634283,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018777527756303546,NA,NA,NA,NA
1481-3-11-12-3,2020,1.003841419218809,1.0402843829637474,0.03644296374493837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-12-4,2020,1.0303398922453446,1.0303398922453446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-13-1,2020,0.7963167636279163,1.0658224687700875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2695057051421711,NA,NA,NA,NA
1481-3-11-13-2,2020,0.6914142283992496,1.0658160561246588,0.0055224566105008125,NA,NA,NA,NA,NA,NA,NA,NA,0.3688793711149084,NA,NA,NA,NA
1481-3-11-13-3,2020,1.0502101380778868,1.0502101380778868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-13-4,2020,0.7056455449433047,1.0634563351602873,0.028710202576428635,NA,NA,NA,NA,NA,NA,NA,NA,0.32910058764055405,NA,NA,NA,NA
1481-3-11-14-1,2020,0.7841768896532636,1.055869641757218,0.09608984366562968,NA,NA,NA,NA,NA,NA,0.0033134252474904063,NA,0.17228948319083434,NA,NA,NA,NA
1481-3-11-14-2,2020,0.6350732590277802,1.0658038762322066,0.04638859290227297,NA,NA,0.0011044791424572467,NA,NA,NA,NA,NA,0.38323754515969627,NA,NA,NA,NA
1481-3-11-14-3,2020,0.34785596300730126,1.0645544979616706,0.07398698344996572,NA,NA,NA,NA,NA,NA,0.007730032339841128,NA,0.6349815191645625,NA,NA,NA,NA
1481-3-11-14-4,2020,0.23521795280221106,1.0656524779747727,0.040856720143139375,NA,NA,NA,NA,NA,NA,NA,NA,0.7895778050294223,NA,NA,NA,NA
1481-3-11-15-1,2020,0.6536935474013043,1.0655588045208104,0.05079362748318911,0.005520927814424039,0.001104174597531557,0.3544465272243614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-15-2,2020,1.0015090632419863,1.0655524142755248,0.0033124202274978165,NA,NA,0.053001136010766045,NA,NA,NA,NA,NA,NA,NA,0.007729794795274734,NA,NA
1481-3-11-15-3,2020,0.586252789747476,1.0300785829583698,0.0452657301210463,0.00441610741597414,0.005520269842028618,0.24951988171452297,0.02097598473069072,0.07396745806688065,0.0011040953988134862,0.03974426608654857,NA,NA,0.0033119998343884944,NA,NA,NA
1481-3-11-15-4,2020,0.9119404301376938,1.0289683764671087,0.03312019939178227,NA,NA,0.06403554686444998,NA,NA,NA,0.019872200073182585,NA,NA,NA,NA,NA,NA
1481-3-11-16-1,2020,1.0655459996079404,1.0655459996079404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-16-2,2020,1.055601946526108,1.055601946526108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-16-3,2020,0.9285015017181015,1.0609786008029258,0.050783453135341425,NA,NA,NA,NA,NA,NA,0.005519946916520595,NA,0.07617369903296227,NA,NA,NA,NA
1481-3-11-16-4,2020,0.8589465259504042,1.0642844467922474,0.029807657292217,NA,NA,NA,NA,NA,NA,0.0011039857273995876,NA,0.17442627782222667,NA,NA,NA,NA
1481-3-11-17-1,2020,1.0313039099567216,1.065533535663722,0.03312537191775441,NA,NA,NA,NA,NA,NA,0.0011042537892460823,NA,NA,NA,NA,NA,NA
1481-3-11-17-2,2020,1.063318966627624,1.063318966627624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-17-3,2020,1.016805724617658,1.0653822116125207,0.0342250503256321,NA,NA,NA,NA,NA,NA,NA,NA,0.014351436669230458,NA,NA,NA,NA
1481-3-11-17-4,2020,1.0565438915828438,1.0565438915828438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-18-1,2020,0.7883840367821452,1.0611044584520155,NA,NA,NA,0.011042239408820868,NA,NA,NA,NA,NA,0.26167818226104944,NA,NA,NA,NA
1481-3-11-18-2,2020,0.25837781200286697,1.0301808990371193,0.01987611134284735,NA,NA,0.003312688270032406,0.0033125298845767975,0.0022083552870452404,NA,0.0011042172400653363,NA,0.7419891850096851,NA,NA,NA,NA
1481-3-11-18-3,2020,0.9196369149304577,1.0653698671451457,NA,NA,NA,0.04636646826240421,NA,NA,NA,NA,NA,0.09936648395228384,NA,NA,NA,NA
1481-3-11-18-4,2020,0.43276146650835895,1.0664674490289698,NA,0.002207965361535549,NA,0.12364247732660183,NA,NA,NA,NA,NA,0.5078555398324736,NA,NA,NA,NA
1481-3-11-19-1,2020,0.334560760156512,1.0301747947904432,0.03754115649095177,NA,NA,NA,NA,NA,NA,0.004416911601752043,NA,0.6536559665412273,NA,NA,NA,NA
1481-3-11-19-2,2020,0.47147435890468675,1.0401067553316907,NA,0.004416320669800043,NA,NA,NA,NA,NA,NA,NA,0.564216075757204,NA,NA,NA,NA
1481-3-11-19-3,2020,0.31132296349594,1.0664610999909303,0.03422372202688456,0.0011039857273995876,NA,0.0077278269683420655,NA,NA,NA,0.001103936980098486,NA,0.7109786647922657,NA,NA,NA,NA
1481-3-11-19-4,2020,0.9604662170167865,1.0543114380197824,NA,0.003312194807589054,NA,NA,NA,NA,NA,NA,NA,0.09053302619540693,NA,NA,NA,NA
1481-3-11-2-1,2020,0.05306247934755682,1.0402225352298964,0.08401659243103865,NA,NA,NA,NA,NA,NA,0.005527112842977047,0.004421878857672214,0.8931944717506517,NA,NA,NA,NA
1481-3-11-2-2,2020,0.08843762569886443,1.0523752545846405,0.06743322818043829,NA,NA,NA,NA,NA,NA,0.01105409792792797,0.0011053617333471775,0.8821341810747091,0.002210759969353676,NA,NA,NA
1481-3-11-2-3,2020,0.0331573840019703,1.0632866141735315,0.07294774155130986,NA,NA,NA,NA,NA,NA,0.01105238223350048,NA,0.9461291063867509,NA,NA,NA,NA
1481-3-11-2-4,2020,0.004421337420523167,1.0588592654284885,0.07515804520079498,NA,NA,NA,NA,NA,NA,0.0055265531322956085,NA,0.9737533296748748,NA,NA,NA,NA
1481-3-11-3-1,2020,0.4808636838312742,1.055685110459326,0.032057722855001684,NA,NA,NA,NA,NA,NA,0.04311247782820463,0.03205741263908148,0.4675938133057639,NA,NA,NA,NA
1481-3-11-3-2,2020,0.3769481589618319,1.0656281891260437,0.005527118919968605,NA,NA,NA,NA,0.0011054529858529568,NA,0.024319618928343053,0.008843569131672382,0.6488842701983748,NA,NA,NA,NA
1481-3-11-3-3,2020,0.051950936786830416,1.0400622992844577,0.04863138964569568,NA,NA,NA,0.003315726231098175,NA,NA,NA,0.0022106991313099863,0.9339535474895235,NA,NA,NA,NA
1481-3-11-3-4,2020,0.024317325401127327,1.0400564825630196,0.07184172878524664,NA,NA,NA,NA,NA,NA,0.0022103949105441566,NA,0.9416870334661015,NA,NA,NA,NA
1481-3-11-4-1,2020,0.02874254409337043,1.0667272545260797,NA,NA,NA,NA,0.0011053921518921852,NA,NA,0.001105386068224907,NA,1.0313523879395734,0.004421544273018837,NA,NA,NA
1481-3-11-4-2,2020,0.022108195870935918,1.0667208669041983,0.03316226337432862,NA,NA,NA,0.009948213008224965,0.005526735660374165,NA,0.0011053982355296612,NA,0.9948700607548049,NA,NA,NA,NA
1481-3-11-4-3,2020,NA,1.0301035722955496,0.03757858149489762,NA,NA,NA,NA,NA,NA,0.0022105044358968736,NA,0.9892092280621558,0.0011052583025991916,NA,NA,NA
1481-3-11-4-4,2020,0.025420563714981068,1.0621488284811385,0.07294665852546695,NA,NA,NA,NA,NA,NA,0.005526328019320965,0.0011052400488257407,0.9571500381725437,NA,NA,NA,NA
1481-3-11-5-1,2020,0.3515184270145287,1.0556609835634512,NA,NA,NA,NA,0.015476372213423255,0.19013029093933126,NA,NA,NA,0.49743045866012475,0.0011054347360432148,NA,NA,NA
1481-3-11-5-2,2020,0.0022107295505404473,1.0567599210836927,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0545491915331522,NA,NA,NA,NA
1481-3-11-5-3,2020,0.4653081532050664,1.0643532240074258,0.03757858758231997,NA,NA,NA,NA,0.12047341039672488,NA,0.007736795948922634,0.008842084674209357,0.42330893389758345,NA,NA,0.0011052583025991916,NA
1481-3-11-5-4,2020,0.40671321712565556,1.0676628169427815,0.038683730277836316,NA,NA,NA,0.003315610620617866,0.0011051974553465843,NA,0.0011052522180378438,NA,0.6167398092452874,NA,NA,NA,NA
1481-3-11-6-1,2020,0.3602880235178191,1.0653587134945384,0.03646969044965506,NA,NA,NA,NA,NA,NA,NA,NA,0.6686009995270643,NA,NA,NA,NA
1481-3-11-6-2,2020,NA,1.0653523360716048,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0653523360716048,NA,NA,NA,NA
1481-3-11-6-3,2020,0.46851596561747955,1.0309535465654471,0.0486195656160116,NA,NA,0.004419919568270445,NA,NA,NA,NA,NA,0.5093980957636856,NA,NA,NA,NA
1481-3-11-6-4,2020,0.0033147159909904,1.0298424087645102,0.0397801038583219,NA,NA,NA,NA,NA,NA,0.0011050027158856393,NA,0.9856425861993123,NA,NA,NA,NA
1481-3-11-7-1,2020,0.00994565130522847,1.0653459038306123,0.03315387291660906,NA,NA,NA,NA,NA,NA,0.0033151785580813886,NA,1.0189312010506935,NA,NA,NA,NA
1481-3-11-7-2,2020,0.03867833886146545,1.0564987864427515,0.04310025447931886,NA,NA,NA,0.028732158095598218,0.0022103097195625304,NA,0.007735840601921082,0.0022102306097149848,0.9316215147502073,0.0022101393249630927,NA,NA,NA
1481-3-11-7-3,2020,0.4242974697603877,1.0596699652675696,0.08397911691656706,NA,NA,NA,NA,NA,NA,0.002210005431830883,NA,0.5491833731587841,NA,NA,NA,NA
1481-3-11-7-4,2020,0.1911592981038693,1.0640836522574992,0.06961394161728018,NA,NA,NA,NA,NA,NA,0.0055247579441070555,NA,0.7977856545922426,NA,NA,NA,NA
1481-3-11-8-1,2020,0.030942607803165916,1.0553870531990528,NA,NA,NA,NA,NA,NA,NA,0.0022102306097149848,0.0011051122621297837,1.021129102524042,NA,NA,NA,NA
1481-3-11-8-2,2020,0.07183103121578698,1.0664323945823289,0.04531008344864847,NA,NA,NA,NA,NA,NA,0.003315458492696285,NA,0.9459758214251971,NA,NA,NA,NA
1481-3-11-8-3,2020,0.003315014234393835,1.0651824832287713,0.03646504093509912,NA,NA,NA,0.004420053467720747,NA,NA,0.0011050027158856393,NA,1.019877371875672,NA,NA,NA,NA
1481-3-11-8-4,2020,0.04088550218167901,1.056336934885534,0.07624309362289303,NA,NA,NA,NA,NA,NA,0.001104996629744768,NA,0.9381033424512173,NA,NA,NA,NA
1481-3-11-9-1,2020,0.01878695104965567,1.0620057382855428,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0432187872358871,NA,NA,NA,NA
1481-3-11-9-2,2020,0.12377334614023563,1.0597894403435268,0.0386786431156993,NA,NA,NA,0.006630685743510723,NA,NA,NA,NA,0.8907067653440811,NA,NA,NA,NA
1481-3-11-9-3,2020,0.14253725522786387,1.057435272746084,0.04751496462774272,0.002209901962399483,NA,NA,0.0011048748950958252,NA,NA,0.0033149046750962736,0.0011049296777248382,0.8596484416801611,NA,NA,NA,NA
1481-3-11-9-4,2020,0.19999039054912304,1.066268812182123,0.06298323754215235,NA,NA,NA,NA,NA,NA,0.0011050027159154414,NA,0.8021901813749324,NA,NA,NA,NA
1481-3-11-a-1,2020,0.38237334583082727,1.0310500769134752,0.013260562081873418,NA,NA,NA,0.009946357226371766,0.006630941327333452,NA,NA,NA,0.6166286337518988,0.0022102366951704026,NA,NA,NA
1481-3-11-a-2,2020,0.9039620390610704,1.0310439790561505,NA,NA,NA,NA,0.008840131279945374,0.04751862229219078,NA,NA,NA,0.07072318642294405,NA,NA,NA,NA
1481-3-11-a-3,2020,0.373458950836212,1.065157552328826,0.0817678515698016,NA,NA,NA,0.004420016950070858,0.002209993259489536,NA,NA,NA,0.6033007397132518,NA,NA,NA,NA
1481-3-11-a-4,2020,1.0419462746289405,1.0651512768878673,NA,NA,NA,0.002209987173140049,0.0055250379251837725,0.015469977160602812,NA,NA,NA,NA,NA,NA,NA,NA
1481-3-11-b-1,2020,0.8573436728686467,1.0661625502810552,0.033144718894511455,0.0033143568373322487,NA,0.02761954695922136,NA,NA,NA,0.008838767838329077,0.0022097741388082503,0.13369171274420613,NA,NA,NA,NA
1481-3-11-b-2,2020,0.1546782057676018,1.0650513626821723,0.03314258822819592,NA,NA,NA,NA,NA,NA,NA,NA,0.8772305686863746,NA,NA,NA,NA
1481-3-11-b-3,2020,0.7567048527287843,1.0549648162884713,0.03755920199990273,0.0011046800850629806,NA,0.1281400038430391,NA,NA,NA,0.001104747055798769,NA,0.13035133057588333,NA,NA,NA,NA
1481-3-11-b-4,2020,0.13034951000067585,1.056062872034369,0.001104747055798769,NA,NA,NA,0.0011046191982328891,NA,NA,NA,NA,0.9235039957796616,NA,NA,NA,NA
1481-3-11-c-1,2020,0.9236306633829588,1.0628354766925092,0.0651822800373137,NA,NA,NA,NA,NA,NA,0.0011048261966109276,NA,0.07291770707562564,NA,NA,NA,NA
1481-3-11-c-2,2020,0.2762026466165186,1.0307887111832228,0.058553803798019874,NA,NA,NA,0.017676543417304753,0.0011048018463253974,NA,NA,NA,0.6772509155050542,NA,NA,NA,NA
1481-3-11-c-3,2020,0.7589032292563627,1.065998861594529,0.0011046800850629806,NA,NA,NA,0.0022092505741119384,NA,NA,NA,NA,0.3037817016789915,NA,NA,NA,NA
1481-3-11-c-4,2020,0.41094588049227143,1.0659924624423096,0.028721048976272347,NA,NA,NA,0.0033140037240087985,0.0022093297274708747,NA,0.004418622915953398,NA,0.6163835766063328,NA,NA,NA,NA
1481-3-11-d-1,2020,0.00220967065551877,1.0396215679572238,0.0364566528403759,NA,NA,NA,NA,NA,NA,NA,NA,1.0009552444613292,NA,NA,NA,NA
1481-3-11-d-2,2020,0.09611397397550933,1.0407205439309215,0.08175352241501213,NA,NA,NA,0.004418933430731297,NA,NA,0.002209494111537933,NA,0.8562246199981307,NA,NA,NA,NA
1481-3-11-d-3,2020,0.1391879127691983,1.0659860632541478,0.024301780655533078,NA,NA,NA,NA,NA,NA,0.003313894124388695,NA,0.8991824757050276,NA,NA,NA,NA
1481-3-11-d-4,2020,0.2717333632850949,1.0538291207439299,0.02872132297769189,NA,NA,0.004418306299567223,NA,NA,NA,NA,NA,0.7489561281815759,NA,NA,NA,NA
1481-3-11-e-1,2020,0.21763991238519537,1.0594946873913513,0.03977091835951806,NA,NA,NA,NA,NA,NA,0.0011047470557689666,NA,0.800979109590869,NA,NA,NA,NA
1481-3-11-e-2,2020,0.3667779581173062,1.0628029077764796,0.07401895370018484,NA,NA,NA,NA,NA,NA,0.005523698750495911,0.0033141376692354682,0.6131681595392572,NA,NA,NA,NA
1481-3-11-e-3,2020,0.20545753892636257,1.0516133186711094,NA,0.0011046618194282055,NA,NA,NA,0.007732109093874694,NA,NA,NA,0.8351098313252354,0.00220917750620842,NA,NA,NA
1481-3-11-e-4,2020,1.0085255407719937,1.0394553653762368,0.004418769047468901,0.006627995270937681,NA,NA,NA,NA,NA,0.0066281292180120945,0.0011046922619640828,0.01215023880586028,NA,NA,NA,NA
1481-3-11-f-1,2020,1.0108727099925947,1.0550636758213114,0.043086255301773554,NA,NA,NA,NA,NA,NA,0.0011047105269432068,NA,NA,NA,NA,NA,NA
1481-3-11-f-2,2020,1.0495336518197957,1.056162000216574,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006628348396778107,NA,NA,NA,NA
1481-3-11-f-3,2020,0.9786954825104822,1.040554151455884,0.05964941228333114,NA,NA,NA,NA,NA,NA,0.0022092566620707512,NA,NA,NA,NA,NA,NA
1481-3-11-f-4,2020,1.0096183353284334,1.0394436930000817,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02982535767164827,NA,NA,NA,NA
1481-3-12-1-1,2020,0.006632182567715645,1.0545427490107402,0.03979423908427358,NA,NA,NA,NA,NA,NA,0.00663217648383975,0.0033160730324089524,0.9981680778425023,NA,NA,NA,NA
1481-3-12-1-2,2020,0.066320505446434,1.0633802710320355,0.0442153331758082,NA,NA,NA,NA,NA,NA,0.004421355669945478,NA,0.9428965418528916,0.005526534886956215,NA,NA,NA
1481-3-12-1-3,2020,0.03868383370321988,1.066551285346509,0.0663146097686589,NA,NA,NA,NA,NA,NA,0.004421021041095257,NA,0.9560265625309358,0.0011052583025991916,NA,NA,NA
1481-3-12-1-4,2020,0.4542409182219218,1.0577035966697053,0.06852461526578671,NA,NA,NA,NA,NA,NA,0.00884209075692296,NA,0.5017793466914896,0.02431662573358418,NA,NA,NA
1481-3-12-10-1,2020,0.5146786566871993,1.0635887853201027,0.07289486211422089,NA,NA,NA,NA,0.0011044304223358631,NA,NA,NA,0.47491083609634666,NA,NA,NA,NA
1481-3-12-10-2,2020,0.1689768312352301,1.0613738344263428,0.0541194657934904,NA,NA,0.0022087390367388727,0.0011044182418584823,0.0033131268266737464,NA,0.005522109476506711,0.006626424186438322,0.8195027196294062,NA,NA,NA,NA
1481-3-12-10-3,2020,0.10380145189854506,1.0579164458945063,0.06073471367421747,NA,NA,NA,NA,NA,NA,0.01766841999697685,0.0033129806492328646,0.8723988796755341,NA,NA,NA,NA
1481-3-12-10-4,2020,0.2131223942199052,1.0667446652792731,0.02760585132277013,NA,NA,0.0011043695183694364,NA,NA,NA,0.007729642512619496,NA,0.8171824077056088,NA,NA,NA,NA
1481-3-12-11-1,2020,0.5610526699867248,1.0293379345203055,0.07399958487713333,NA,NA,NA,NA,NA,NA,0.002208952195107937,NA,0.3920767274613395,NA,NA,NA,NA
1481-3-12-11-2,2020,0.07178654613798859,1.0315407112967119,0.07510344889879221,NA,NA,NA,NA,0.014358137503653761,NA,NA,NA,0.8702925787562773,NA,NA,NA,NA
1481-3-12-11-3,2020,0.31912980754312836,1.0667383182829029,0.058524792934000466,NA,NA,NA,NA,NA,NA,NA,NA,0.689083717805774,NA,NA,NA,NA
1481-3-12-11-4,2020,0.2617062289087774,1.0667321296097612,0.04969132300767302,NA,NA,NA,NA,NA,NA,0.005521147116720677,NA,0.74981343057659,NA,NA,NA,NA
1481-3-12-12-1,2020,0.34457813792592246,1.0403707344036983,0.03976146836578842,NA,NA,NA,NA,NA,NA,NA,NA,0.6560311281119875,NA,NA,NA,NA
1481-3-12-12-2,2020,0.7565404356251056,1.039260445176601,0.028715087406516068,NA,NA,NA,NA,NA,NA,0.014357577207624907,NA,0.23964734493735426,NA,NA,NA,NA
1481-3-12-12-3,2020,0.13471693375211943,1.0656215652725425,0.04085654957988858,NA,NA,NA,0.002208410113453865,NA,NA,0.0011042294233739377,NA,0.8867354424037067,NA,NA,NA,NA
1481-3-12-12-4,2020,0.02208514885053038,1.056781510671526,0.07177620995745067,NA,NA,NA,NA,NA,NA,0.0011042294233441353,NA,0.9607116991085108,0.0011042233316898345,NA,NA,NA
1481-3-12-13-1,2020,0.737761007575095,1.0403590045806772,0.02098376385179162,NA,NA,0.0011044791424572467,NA,NA,NA,0.02098396485468745,NA,0.25952578915664587,NA,NA,NA,NA
1481-3-12-13-2,2020,0.9232894044187709,1.0304139052965389,NA,NA,NA,0.028716262827992438,NA,NA,NA,NA,NA,0.078408238049775425,NA,NA,NA,NA
1481-3-12-13-3,2020,0.05079574732625482,1.0634012405380935,0.08502673155161743,NA,NA,NA,NA,NA,NA,0.008833945031702518,NA,0.9187448166285187,NA,NA,NA,NA
1481-3-12-13-4,2020,0.23410774833902756,1.062290895375401,0.04637767232966423,NA,NA,NA,0.002208562400311232,0.0011042781545817853,NA,0.0011042172400951387,NA,0.7773884169117209,NA,NA,NA,NA
1481-3-12-14-1,2020,0.9575152427390886,1.0513898978033436,NA,NA,NA,0.03644730014520885,0.0011044669626653195,NA,NA,0.01104460872799158,NA,0.03754708965930341,NA,0.007731189569085837,NA,NA
